"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","source","sourceLink","intType","species"
"P0A850","P0AGJ5","Tig","YfiF","P0A850","yfiF","TIG_ECOLI","YFIF_ECOLI","string-db","511145.b2581/511145.b0436","physical","txid511145"
"P0A850","P0A7V8","Tig","RpsD","P0A850","P0A7V8","TIG_ECOLI","RS4_ECOLI","string-db","511145.b3296/511145.b0436","physical","txid511145"
"P0A850","P0AFD1","Tig","NuoE","P0A850","nuoE","TIG_ECOLI","NUOE_ECOLI","string-db","511145.b2285/511145.b0436","physical","txid511145"
"P0A850","P0AA10","Tig","RplM","P0A850","rplM","TIG_ECOLI","RL13_ECOLI","string-db","511145.b3231/511145.b0436","physical","txid511145"
"P0A850","P33136","Tig","OpgG","P0A850","P33136","TIG_ECOLI","OPGG_ECOLI","string-db","511145.b1048/511145.b0436","physical","txid511145"
"P0A850","P0A7N4","Tig","RpmF","P0A850","P0A7N4","TIG_ECOLI","RL32_ECOLI","string-db","511145.b1089/511145.b0436","physical","txid511145"
"P0A850","P0A7R1","Tig","RplI","P0A850","P0A7R1","TIG_ECOLI","RL9_ECOLI","string-db","511145.b4203/511145.b0436","physical","txid511145"
"P0A850","P0ADY3","Tig","RplN","P0A850","rplN","TIG_ECOLI","RL14_ECOLI","string-db","511145.b3310/511145.b0436","physical","txid511145"
"P0A850","P0A7L8","Tig","RpmA","P0A850","rpmA","TIG_ECOLI","RL27_ECOLI","string-db","511145.b3185/511145.b0436","physical","txid511145"
"P0A850","P0AG48","Tig","RplU","P0A850","rplU","TIG_ECOLI","RL21_ECOLI","string-db","511145.b3186/511145.b0436","physical","txid511145"
"P0A850","P0CE47","Tig","TufA","P0A850","P0CE47","TIG_ECOLI","EFTU1_ECOLI","string-db","511145.b3339/511145.b0436","physical","txid511145"
"P0A850","P0A7K6","Tig","RplS","P0A850","P0A7K6","TIG_ECOLI","RL19_ECOLI","string-db","511145.b2606/511145.b0436","physical","txid511145"
"P0A850","P0A7L0","Tig","RplA","P0A850","P0A7L0","TIG_ECOLI","RL1_ECOLI","string-db","511145.b3984/511145.b0436","physical","txid511145"
"P0A850","P0ADZ4","Tig","RpsO","P0A850","rpsO","TIG_ECOLI","RS15_ECOLI","string-db","511145.b3165/511145.b0436","physical","txid511145"
"P0A850","P0A7S9","Tig","RpsM","P0A850","P0A7S9","TIG_ECOLI","RS13_ECOLI","string-db","511145.b3298/511145.b0436","physical","txid511145"
"P0A850","P0AEX9","Tig","MalE","P0A850","malE","TIG_ECOLI","MALE_ECOLI","string-db","511145.b4034/511145.b0436","physical","txid511145"
"P0A850","P22106","Tig","AsnB","P0A850","P22106","TIG_ECOLI","ASNB_ECOLI","string-db","511145.b0674/511145.b0436","physical","txid511145"
"P0A850","P0A7R9","Tig","RpsK","P0A850","P0A7R9","TIG_ECOLI","RS11_ECOLI","string-db","511145.b3297/511145.b0436","physical","txid511145"
"P0A850","P0A698","Tig","UvrA","P0A850","uvrA","TIG_ECOLI","UVRA_ECOLI","string-db","511145.b4058/511145.b0436","physical","txid511145"
"P0A850","P68679","Tig","RpsU","P0A850","rpsU","TIG_ECOLI","RS21_ECOLI","string-db","511145.b3065/511145.b0436","physical","txid511145"
"P0A850","P02413","Tig","RplO","P0A850","rplO","TIG_ECOLI","RL15_ECOLI","string-db","511145.b3301/511145.b0436","physical","txid511145"
"P0A850","P60624","Tig","RplX","P0A850","rplX","TIG_ECOLI","RL24_ECOLI","string-db","511145.b3309/511145.b0436","physical","txid511145"
"P0A850","P0A7L3","Tig","RplT","P0A850","rplT","TIG_ECOLI","RL20_ECOLI","string-db","511145.b1716/511145.b0436","physical","txid511145"
"P0A850","P02359","Tig","RpsG","P0A850","P02359","TIG_ECOLI","RS7_ECOLI","string-db","511145.b3341/511145.b0436","physical","txid511145"
"P0A850","P0A7J7","Tig","RplK","P0A850","P0A7J7","TIG_ECOLI","RL11_ECOLI","string-db","511145.b3983/511145.b0436","physical","txid511145"
"P0ACB0","P28905","DnaB","HolC","P0ACB0","P28905","DNAB_ECOLI","HOLC_ECOLI","string-db","511145.b4259/511145.b4052","physical","txid511145"
"P0ACB0","P07013","DnaB","PriB","P0ACB0","P07013","DNAB_ECOLI","PRIB_ECOLI","string-db","511145.b4201/511145.b4052","physical","txid511145"
"P0ACB0","P23367","DnaB","MutL","P0ACB0","P23367","DNAB_ECOLI","MUTL_ECOLI","string-db","511145.b4170/511145.b4052","physical","txid511145"
"P0ACB0","P28632","DnaB","HolD","P0ACB0","P28632","DNAB_ECOLI","HOLD_ECOLI","string-db","511145.b4372/511145.b4052","physical","txid511145"
"P0ACB0","P0A8J2","DnaB","DnaT","P0ACB0","P0A8J2","DNAB_ECOLI","DNAT_ECOLI","string-db","511145.b4362/511145.b4052","physical","txid511145"
"P0ACB0","P39264","DnaB","FimI","P0ACB0","fimI","DNAB_ECOLI","FIMI_ECOLI","string-db","511145.b4315/511145.b4052","physical","txid511145"
"P0ACB0","P0AEF0","DnaB","DnaC","P0ACB0","P0AEF0","DNAB_ECOLI","DNAC_ECOLI","string-db","511145.b4361/511145.b4052","physical","txid511145"
"P0ACB0","P0AGE0","DnaB","Ssb","P0ACB0","ssb","DNAB_ECOLI","SSB_ECOLI","string-db","511145.b4059/511145.b4052","physical","txid511145"
"P00562","P08660","MetL","LysC","metL","lysC","AK2H_ECOLI","AK3_ECOLI","string-db","511145.b4024/511145.b3940","physical","txid511145"
"P00934","P38104","ThrC","RspA","P00934","P38104","THRC_ECOLI","RSPA_ECOLI","string-db","511145.b1581/511145.b0004","physical","txid511145"
"P38104","P0AET2","RspA","HdeB","P38104","hdeB","RSPA_ECOLI","HDEB_ECOLI","string-db","511145.b3509/511145.b1581","physical","txid511145"
"P38104","P24215","RspA","UxuA","P38104","P24215","RSPA_ECOLI","UXUA_ECOLI","string-db","511145.b4322/511145.b1581","physical","txid511145"
"P0A8I3","P26266","YaaA","FepE","P0A8I3","fepE","YAAA_ECOLI","FEPE_ECOLI","string-db","511145.b0587/511145.b0006","physical","txid511145"
"P26266","P76177","FepE","YdgH","fepE","ydgH","FEPE_ECOLI","YDGH_ECOLI","string-db","511145.b1604/511145.b0587","physical","txid511145"
"P0A870","P27302","TalB","TktA","P0A870","P27302","TALB_ECOLI","TKT1_ECOLI","string-db","511145.b2935/511145.b0008","physical","txid511145"
"P0A870","P36938","TalB","Pgm","P0A870","P36938","TALB_ECOLI","PGM_ECOLI","string-db","511145.b0688/511145.b0008","physical","txid511145"
"P0A870","P0A867","TalB","TalA","P0A870","P0A867","TALB_ECOLI","TALA_ECOLI","string-db","511145.b2464/511145.b0008","physical","txid511145"
"P0A870","P0A9B2","TalB","GapA","P0A870","gapA","TALB_ECOLI","G3P1_ECOLI","string-db","511145.b1779/511145.b0008","physical","txid511145"
"P0A870","P30126","TalB","LeuD","P0A870","leuD","TALB_ECOLI","LEUD_ECOLI","string-db","511145.b0071/511145.b0008","physical","txid511145"
"P0A870","P16703","TalB","CysM","P0A870","cysM","TALB_ECOLI","CYSM_ECOLI","string-db","511145.b2421/511145.b0008","physical","txid511145"
"P0A870","P0AE08","TalB","AhpC","P0A870","ahpC","TALB_ECOLI","AHPC_ECOLI","string-db","511145.b0605/511145.b0008","physical","txid511145"
"P0A870","P0AA25","TalB","TrxA","P0A870","P0AA25","TALB_ECOLI","THIO_ECOLI","string-db","511145.b3781/511145.b0008","physical","txid511145"
"P0A870","P33570","TalB","TktB","P0A870","P33570","TALB_ECOLI","TKT2_ECOLI","string-db","511145.b2465/511145.b0008","physical","txid511145"
"P16703","P61889","CysM","Mdh","cysM","mdh","CYSM_ECOLI","MDH_ECOLI","string-db","511145.b3236/511145.b2421","physical","txid511145"
"P16703","P24182","CysM","AccC","cysM","accC","CYSM_ECOLI","ACCC_ECOLI","string-db","511145.b3256/511145.b2421","physical","txid511145"
"P0A867","P27302","TalA","TktA","P0A867","P27302","TALA_ECOLI","TKT1_ECOLI","string-db","511145.b2935/511145.b2464","physical","txid511145"
"P0A867","P33570","TalA","TktB","P0A867","P33570","TALA_ECOLI","TKT2_ECOLI","string-db","511145.b2465/511145.b2464","physical","txid511145"
"P0AA25","P21177","TrxA","FadB","P0AA25","fadB","THIO_ECOLI","FADB_ECOLI","string-db","511145.b3846/511145.b3781","physical","txid511145"
"P0AA25","P12758","TrxA","Udp","P0AA25","udp","THIO_ECOLI","UDP_ECOLI","string-db","511145.b3831/511145.b3781","physical","txid511145"
"P0AA25","P24203","TrxA","YjiA","P0AA25","P24203","THIO_ECOLI","YJIA_ECOLI","string-db","511145.b4352/511145.b3781","physical","txid511145"
"P0AA25","P02943","TrxA","LamB","P0AA25","lamB","THIO_ECOLI","LAMB_ECOLI","string-db","511145.b4036/511145.b3781","physical","txid511145"
"P0AA25","P0A6F9","TrxA","GroS","P0AA25","groS","THIO_ECOLI","CH10_ECOLI","string-db","511145.b4142/511145.b3781","physical","txid511145"
"P0AA25","P0A858","TrxA","TpiA","P0AA25","tpiA","THIO_ECOLI","TPIS_ECOLI","string-db","511145.b3919/511145.b3781","physical","txid511145"
"P0AA25","P27306","TrxA","SthA","P0AA25","sthA","THIO_ECOLI","STHA_ECOLI","string-db","511145.b3962/511145.b3781","physical","txid511145"
"P0AA25","P28903","TrxA","NrdD","P0AA25","nrdD","THIO_ECOLI","NRDD_ECOLI","string-db","511145.b4238/511145.b3781","physical","txid511145"
"P0AA25","P0A6H5","TrxA","HslU","P0AA25","P0A6H5","THIO_ECOLI","HSLU_ECOLI","string-db","511145.b3931/511145.b3781","physical","txid511145"
"P0AA25","P0AFG0","TrxA","NusG","P0AA25","P0AFG0","THIO_ECOLI","NUSG_ECOLI","string-db","511145.b3982/511145.b3781","physical","txid511145"
"P0AA25","P0A9L3","TrxA","FklB","P0AA25","fklB","THIO_ECOLI","FKBB_ECOLI","string-db","511145.b4207/511145.b3781","physical","txid511145"
"P0AA25","P32176","TrxA","FdoG","P0AA25","fdoG","THIO_ECOLI","FDOG_ECOLI","string-db","511145.b3894/511145.b3781","physical","txid511145"
"P0AA25","P13029","TrxA","KatG","P0AA25","katG","THIO_ECOLI","KATG_ECOLI","string-db","511145.b3942/511145.b3781","physical","txid511145"
"P0AA25","P0A6N4","TrxA","Efp","P0AA25","P0A6N4","THIO_ECOLI","EFP_ECOLI","string-db","511145.b4147/511145.b3781","physical","txid511145"
"P0AA25","P0A887","TrxA","UbiE","P0AA25","P0A887","THIO_ECOLI","UBIE_ECOLI","string-db","511145.b3833/511145.b3781","physical","txid511145"
"P0AA25","P0AEX9","TrxA","MalE","P0AA25","malE","THIO_ECOLI","MALE_ECOLI","string-db","511145.b4034/511145.b3781","physical","txid511145"
"P0AA25","P00448","TrxA","SodA","P0AA25","sodA","THIO_ECOLI","SODM_ECOLI","string-db","511145.b3908/511145.b3781","physical","txid511145"
"P33570","P27302","TktB","TktA","P33570","P27302","TKT2_ECOLI","TKT1_ECOLI","string-db","511145.b2935/511145.b2465","physical","txid511145"
"P30126","P0A6A6","LeuD","LeuC","leuD","P0A6A6","LEUD_ECOLI","LEUC_ECOLI","string-db","511145.b0072/511145.b0071","physical","txid511145"
"P30126","P09151","LeuD","LeuA","leuD","P09151","LEUD_ECOLI","LEU1_ECOLI","string-db","511145.b0074/511145.b0071","physical","txid511145"
"P36938","P0AC53","Pgm","Zwf","P36938","zwf","PGM_ECOLI","G6PD_ECOLI","string-db","511145.b1852/511145.b0688","physical","txid511145"
"P36938","P45549","Pgm","YhfW","P36938","P45549","PGM_ECOLI","YHFW_ECOLI","string-db","511145.b3380/511145.b0688","physical","txid511145"
"P36938","P0A6K6","Pgm","DeoB","P36938","deoB","PGM_ECOLI","DEOB_ECOLI","string-db","511145.b4383/511145.b0688","physical","txid511145"
"P36938","P37666","Pgm","GhrB","P36938","P37666","PGM_ECOLI","GHRB_ECOLI","string-db","511145.b3553/511145.b0688","physical","txid511145"
"P0AE08","P61889","AhpC","Mdh","ahpC","mdh","AHPC_ECOLI","MDH_ECOLI","string-db","511145.b3236/511145.b0605","physical","txid511145"
"P0AE08","P0AFG6","AhpC","SucB","ahpC","sucB","AHPC_ECOLI","ODO2_ECOLI","string-db","511145.b0727/511145.b0605","physical","txid511145"
"P0AE08","P0A6Z1","AhpC","HscA","ahpC","hscA","AHPC_ECOLI","HSCA_ECOLI","string-db","511145.b2526/511145.b0605","physical","txid511145"
"P0AE08","P35340","AhpC","AhpF","ahpC","ahpF","AHPC_ECOLI","AHPF_ECOLI","string-db","511145.b0606/511145.b0605","physical","txid511145"
"P0AE08","P28305","AhpC","PabC","ahpC","pabC","AHPC_ECOLI","PABC_ECOLI","string-db","511145.b1096/511145.b0605","physical","txid511145"
"P0A9B2","P05055","GapA","Pnp","gapA","pnp","G3P1_ECOLI","PNP_ECOLI","string-db","511145.b3164/511145.b1779","physical","txid511145"
"P0A9B2","P33570","GapA","TktB","gapA","P33570","G3P1_ECOLI","TKT2_ECOLI","string-db","511145.b2465/511145.b1779","physical","txid511145"
"P0A9B2","P0AF67","GapA","TsaE","gapA","P0AF67","G3P1_ECOLI","TSAE_ECOLI","string-db","511145.b4168/511145.b1779","physical","txid511145"
"P0A9B2","NA","GapA","YifL","gapA","NA","G3P1_ECOLI","NA","string-db","511145.b3888/511145.b1779","physical","txid511145"
"P0A9B2","P0A9H9","GapA","CheZ","gapA","P0A9H9","G3P1_ECOLI","CHEZ_ECOLI","string-db","511145.b1881/511145.b1779","physical","txid511145"
"P0A9B2","P0C8J8","GapA","GatZ","gapA","P0C8J8","G3P1_ECOLI","GATZ_ECOLI","string-db","511145.b2095/511145.b1779","physical","txid511145"
"P0A9B2","P00579","GapA","RpoD","gapA","rpoD","G3P1_ECOLI","RPOD_ECOLI","string-db","511145.b3067/511145.b1779","physical","txid511145"
"P0A9B2","P04128","GapA","FimA","gapA","fimA","G3P1_ECOLI","FIMA1_ECOLI","string-db","511145.b4314/511145.b1779","physical","txid511145"
"P0A9B2","P45508","GapA","YfaL","gapA","P45508","G3P1_ECOLI","YFAL_ECOLI","string-db","511145.b2233/511145.b1779","physical","txid511145"
"P0A9B2","P24205","GapA","LpxM","gapA","P24205","G3P1_ECOLI","LPXM_ECOLI","string-db","511145.b1855/511145.b1779","physical","txid511145"
"P0A9B2","P0AA25","GapA","TrxA","gapA","P0AA25","G3P1_ECOLI","THIO_ECOLI","string-db","511145.b3781/511145.b1779","physical","txid511145"
"P0A9B2","P0A9B6","GapA","Epd","gapA","epd","G3P1_ECOLI","E4PD_ECOLI","string-db","511145.b2927/511145.b1779","physical","txid511145"
"P0A9B2","P0A6W5","GapA","GreA","gapA","P0A6W5","G3P1_ECOLI","GREA_ECOLI","string-db","511145.b3181/511145.b1779","physical","txid511145"
"P0A9B2","P61889","GapA","Mdh","gapA","mdh","G3P1_ECOLI","MDH_ECOLI","string-db","511145.b3236/511145.b1779","physical","txid511145"
"P0A9B2","P0A890","GapA","TusA","gapA","P0A890","G3P1_ECOLI","TUSA_ECOLI","string-db","511145.b3470/511145.b1779","physical","txid511145"
"P27302","P07639","TktA","AroB","P27302","aroB","TKT1_ECOLI","AROB_ECOLI","string-db","511145.b3389/511145.b2935","physical","txid511145"
"P0AF03","P09152","Mog","NarG","P0AF03","narG","MOG_ECOLI","NARG_ECOLI","string-db","511145.b1224/511145.b0009","physical","txid511145"
"P0AF03","P77247","Mog","YniC","P0AF03","hxpB","MOG_ECOLI","HXPB_ECOLI","string-db","511145.b1727/511145.b0009","physical","txid511145"
"P0AF03","P0A8A0","Mog","YebC","P0AF03","P0A8A0","MOG_ECOLI","YEBC_ECOLI","string-db","511145.b1864/511145.b0009","physical","txid511145"
