"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","altId1","altId2","source","sourceLink","intType","species"
"P06993","P02916","MalT","MalF","malT","malF","MALT_ECOLI","MALF_ECOLI","P06993","P02916","regulonDB","","regulates","txid511145"
"P06993","P00490","MalT","MalP","malT","malP","MALT_ECOLI","PHSM_ECOLI","P06993","P00490","regulonDB","","regulates","txid511145"
"P06993","P02943","MalT","LamB","malT","lamB","MALT_ECOLI","LAMB_ECOLI","P06993","P02943","regulonDB","","regulates","txid511145"
"P06993","P15977","MalT","MalQ","malT","malQ","MALT_ECOLI","MALQ_ECOLI","P06993","P15977","regulonDB","","regulates","txid511145"
"P06993","P03841","MalT","P03841","malT","malM","MALT_ECOLI","P03841","P06993","P03841","regulonDB","","regulates","txid511145"
"P06993","P68187","MalT","MalK","malT","malK","MALT_ECOLI","MALK_ECOLI","P06993","P68187","regulonDB","","regulates","txid511145"
"P06993","P68183","MalT","MalG","malT","malG","MALT_ECOLI","MALG_ECOLI","P06993","P68183","regulonDB","","regulates","txid511145"
"P06993","P0AEX9","MalT","MalE","malT","malE","MALT_ECOLI","MALE_ECOLI","P06993","P0AEX9","regulonDB","","regulates","txid511145"
"P0ABS1","P0ADH5","DksA","FimB","dksA","fimB","DKSA_ECOLI","FIMB_ECOLI","P0ABS1","P0ADH5","regulonDB","","regulates","txid511145"
"P0ABS1","P0AFX7","DksA","RseA","dksA","rseA","DKSA_ECOLI","RSEA_ECOLI","P0ABS1","P0AFX7","regulonDB","","regulates","txid511145"
"P0A9G2","P0AFX4","NhaR","Rsd","nhaR","rsd","NHAR_ECOLI","RSD_ECOLI","P0A9G2","P0AFX4","regulonDB","","regulates","txid511145"
"P0A9G2","P0C0L2","NhaR","OsmC","nhaR","osmC","NHAR_ECOLI","OSMC_ECOLI","P0A9G2","P0C0L2","regulonDB","","regulates","txid511145"
"P0A9G2","P0AFW2","NhaR","Rmf","nhaR","rmf","NHAR_ECOLI","RMF_ECOLI","P0A9G2","P0AFW2","regulonDB","","regulates","txid511145"
"P0A9G2","P13738","NhaR","P13738","nhaR","nhaA","NHAR_ECOLI","P13738","P0A9G2","P13738","regulonDB","","regulates","txid511145"
"P0A9G2","P69432","NhaR","PgaD","nhaR","pgaD","NHAR_ECOLI","PGAD_ECOLI","P0A9G2","P69432","regulonDB","","regulates","txid511145"
"P0A9G2","P75905","NhaR","PgaC","nhaR","pgaC","NHAR_ECOLI","PGAC_ECOLI","P0A9G2","P75905","regulonDB","","regulates","txid511145"
"P0A9G2","P69434","NhaR","PgaA","nhaR","pgaA","NHAR_ECOLI","PGAA_ECOLI","P0A9G2","P69434","regulonDB","","regulates","txid511145"
"P0A9G2","P75906","NhaR","P75906","nhaR","pgaB","NHAR_ECOLI","P75906","P0A9G2","P75906","regulonDB","","regulates","txid511145"
"P37682","P37681","YiaU","P37681","yiaU","yiaT","YIAU_ECOLI","P37681","P37682","P37681","regulonDB","","regulates","txid511145"
"P37682","P0ADK4","YiaU","P0ADK4","yiaU","yiaW","YIAU_ECOLI","P0ADK4","P37682","P0ADK4","regulonDB","","regulates","txid511145"
"P37682","P37683","YiaU","P37683","yiaU","yiaV","YIAU_ECOLI","P37683","P37682","P37683","regulonDB","","regulates","txid511145"
"P27111","P17583","CynR","P17583","cynR","cynX","CYNR_ECOLI","P17583","P27111","P17583","regulonDB","","regulates","txid511145"
"P27111","P0ABE9","CynR","CynT","cynR","cynT","CYNR_ECOLI","CYNT_ECOLI","P27111","P0ABE9","regulonDB","","regulates","txid511145"
"P27111","P00816","CynR","P00816","cynR","cynS","CYNR_ECOLI","P00816","P27111","P00816","regulonDB","","regulates","txid511145"
"P0AA10","P0A7X3","RplM","RpsI","rplM","rpsI","RL13_ECOLI","RS9_ECOLI","P0AA10","P0A7X3","regulonDB","","regulates","txid511145"
"P0A7L3","P0A7Q1","RplT","RpmI","rplT","rpmI","RL20_ECOLI","RL35_ECOLI","P0A7L3","P0A7Q1","regulonDB","","regulates","txid511145"
"P0A7W7","P0ADY3","RpsH","RplN","rpsH","rplN","RS8_ECOLI","RL14_ECOLI","P0A7W7","P0ADY3","regulonDB","","regulates","txid511145"
"P0A7W7","P0AG59","RpsH","RpsN","rpsH","rpsN","RS8_ECOLI","RS14_ECOLI","P0A7W7","P0AG59","regulonDB","","regulates","txid511145"
"P0A7W7","P0AG51","RpsH","RpmD","rpsH","rpmD","RS8_ECOLI","RL30_ECOLI","P0A7W7","P0AG51","regulonDB","","regulates","txid511145"
"P0A7W7","P0AG55","RpsH","RplF","rpsH","rplF","RS8_ECOLI","RL6_ECOLI","P0A7W7","P0AG55","regulonDB","","regulates","txid511145"
"P0A7W7","P62399","RpsH","RplE","rpsH","rplE","RS8_ECOLI","RL5_ECOLI","P0A7W7","P62399","regulonDB","","regulates","txid511145"
"P0A7W7","P60624","RpsH","RplX","rpsH","rplX","RS8_ECOLI","RL24_ECOLI","P0A7W7","P60624","regulonDB","","regulates","txid511145"
"P0A7W7","P0A7W1","RpsH","RpsE","rpsH","rpsE","RS8_ECOLI","RS5_ECOLI","P0A7W7","P0A7W1","regulonDB","","regulates","txid511145"
"P0A7W7","P0A7Q6","RpsH","RpmJ","rpsH","rpmJ","RS8_ECOLI","RL36_ECOLI","P0A7W7","P0A7Q6","regulonDB","","regulates","txid511145"
"P0A7W7","P0C018","RpsH","RplR","rpsH","rplR","RS8_ECOLI","RL18_ECOLI","P0A7W7","P0C018","regulonDB","","regulates","txid511145"
"P0A7W7","P0AGA2","RpsH","SecY","rpsH","secY","RS8_ECOLI","SECY_ECOLI","P0A7W7","P0AGA2","regulonDB","","regulates","txid511145"
"P0A7W7","P02413","RpsH","RplO","rpsH","rplO","RS8_ECOLI","RL15_ECOLI","P0A7W7","P02413","regulonDB","","regulates","txid511145"
"P0A9X9","P0ACF8","CspA","Hns","cspA","hns","CSPA_ECOLI","HNS_ECOLI","P0A9X9","P0ACF8","regulonDB","","regulates","txid511145"
"P0ACQ4","P07003","OxyR","PoxB","oxyR","poxB","OXYR_ECOLI","POXB_ECOLI","P0ACQ4","P07003","regulonDB","","regulates","txid511145"
"P0ACQ4","P0A9A9","OxyR","Fur","oxyR","fur","OXYR_ECOLI","FUR_ECOLI","P0ACQ4","P0A9A9","regulonDB","","regulates","txid511145"
"P0ACQ4","P0AE08","OxyR","AhpC","oxyR","ahpC","OXYR_ECOLI","AHPC_ECOLI","P0ACQ4","P0AE08","regulonDB","","regulates","txid511145"
"P0ACQ4","P35340","OxyR","AhpF","oxyR","ahpF","OXYR_ECOLI","AHPF_ECOLI","P0ACQ4","P35340","regulonDB","","regulates","txid511145"
"P0ACQ4","P0AGG4","OxyR","TrxC","oxyR","trxC","OXYR_ECOLI","THIO2_ECOLI","P0ACQ4","P0AGG4","regulonDB","","regulates","txid511145"
"P0ACQ4","P23871","OxyR","HemH","oxyR","hemH","OXYR_ECOLI","HEMH_ECOLI","P0ACQ4","P23871","regulonDB","","regulates","txid511145"
"P0ACQ4","P39832","OxyR","ZnuB","oxyR","znuB","OXYR_ECOLI","ZNUB_ECOLI","P0ACQ4","P39832","regulonDB","","regulates","txid511145"
"P0ACQ4","P0ABT2","OxyR","Dps","oxyR","dps","OXYR_ECOLI","DPS_ECOLI","P0ACQ4","P0ABT2","regulonDB","","regulates","txid511145"
"P0ACQ4","P37197","OxyR","P37197","oxyR","ccp","OXYR_ECOLI","P37197","P0ACQ4","P37197","regulonDB","","regulates","txid511145"
"P0ACQ4","P0C0U4","OxyR","RimK","oxyR","rimK","OXYR_ECOLI","RIMK_ECOLI","P0ACQ4","P0C0U4","regulonDB","","regulates","txid511145"
"P0ACQ4","P09030","OxyR","XthA","oxyR","xthA","OXYR_ECOLI","EX3_ECOLI","P0ACQ4","P09030","regulonDB","","regulates","txid511145"
"P0ACQ4","P17117","OxyR","NfsA","oxyR","nfsA","OXYR_ECOLI","NFSA_ECOLI","P0ACQ4","P17117","regulonDB","","regulates","txid511145"
"P0ACQ4","P77667","OxyR","SufA","oxyR","sufA","OXYR_ECOLI","SUFA_ECOLI","P0ACQ4","P77667","regulonDB","","regulates","txid511145"
"P0ACQ4","P0ABU2","OxyR","P0ABU2","oxyR","ychF","OXYR_ECOLI","P0ABU2","P0ACQ4","P0ABU2","regulonDB","","regulates","txid511145"
"P0ACQ4","P0A9F9","OxyR","P0A9F9","oxyR","metR","OXYR_ECOLI","P0A9F9","P0ACQ4","P0A9F9","regulonDB","","regulates","txid511145"
"P0ACQ4","P13029","OxyR","KatG","oxyR","katG","OXYR_ECOLI","KATG_ECOLI","P0ACQ4","P13029","regulonDB","","regulates","txid511145"
"P0ACQ4","P25665","OxyR","MetE","oxyR","metE","OXYR_ECOLI","METE_ECOLI","P0ACQ4","P25665","regulonDB","","regulates","txid511145"
"P0ACQ4","P68688","OxyR","GrxA","oxyR","grxA","OXYR_ECOLI","GLRX1_ECOLI","P0ACQ4","P68688","regulonDB","","regulates","txid511145"
"P0ACQ4","P46119","OxyR","YbjC","oxyR","ybjC","OXYR_ECOLI","YBJC_ECOLI","P0ACQ4","P46119","regulonDB","","regulates","txid511145"
"P0ACQ4","P55914","OxyR","P55914","oxyR","yjjZ","OXYR_ECOLI","P55914","P0ACQ4","P55914","regulonDB","","regulates","txid511145"
"P0ACQ4","P77689","OxyR","SufD","oxyR","sufD","OXYR_ECOLI","SUFD_ECOLI","P0ACQ4","P77689","regulonDB","","regulates","txid511145"
"P0ACQ4","P75825","OxyR","Hcp","oxyR","hcp","OXYR_ECOLI","HCP_ECOLI","P0ACQ4","P75825","regulonDB","","regulates","txid511145"
"P0ACQ4","P77522","OxyR","SufB","oxyR","sufB","OXYR_ECOLI","SUFB_ECOLI","P0ACQ4","P77522","regulonDB","","regulates","txid511145"
"P0ACQ4","P75824","OxyR","Hcr","oxyR","hcr","OXYR_ECOLI","HCR_ECOLI","P0ACQ4","P75824","regulonDB","","regulates","txid511145"
"P0ACQ4","P76194","OxyR","SufE","oxyR","sufE","OXYR_ECOLI","SUFE_ECOLI","P0ACQ4","P76194","regulonDB","","regulates","txid511145"
"P0ACQ4","P77499","OxyR","SufC","oxyR","sufC","OXYR_ECOLI","SUFC_ECOLI","P0ACQ4","P77499","regulonDB","","regulates","txid511145"
"P0ACQ4","P39405","OxyR","FhuF","oxyR","fhuF","OXYR_ECOLI","FHUF_ECOLI","P0ACQ4","P39405","regulonDB","","regulates","txid511145"
"P0ACQ4","P77202","OxyR","DsbG","oxyR","dsbG","OXYR_ECOLI","DSBG_ECOLI","P0ACQ4","P77202","regulonDB","","regulates","txid511145"
"P0ACQ4","A8DYP9","OxyR","A8DYP9","oxyR","uof","OXYR_ECOLI","A8DYP9","P0ACQ4","A8DYP9","regulonDB","","regulates","txid511145"
"P0ACQ4","P0A769","OxyR","MntH","oxyR","mntH","OXYR_ECOLI","MNTH_ECOLI","P0ACQ4","P0A769","regulonDB","","regulates","txid511145"
"P0ACQ4","P0AAY6","OxyR","YbjN","oxyR","ybjN","OXYR_ECOLI","YBJN_ECOLI","P0ACQ4","P0AAY6","regulonDB","","regulates","txid511145"
"P0ACQ4","P77444","OxyR","SufS","oxyR","sufS","OXYR_ECOLI","SUFS_ECOLI","P0ACQ4","P77444","regulonDB","","regulates","txid511145"
"P0ACQ4","P39180","OxyR","Flu","oxyR","flu","OXYR_ECOLI","AG43_ECOLI","P0ACQ4","P39180","regulonDB","","regulates","txid511145"
"P0ACQ4","P39172","OxyR","ZnuA","oxyR","znuA","OXYR_ECOLI","ZNUA_ECOLI","P0ACQ4","P39172","regulonDB","","regulates","txid511145"
"P0ACQ4","P76344","OxyR","ZinT","oxyR","zinT","OXYR_ECOLI","ZINT_ECOLI","P0ACQ4","P76344","regulonDB","","regulates","txid511145"
"P0ACQ4","P0AEH5","OxyR","ElaB","oxyR","elaB","OXYR_ECOLI","ELAB_ECOLI","P0ACQ4","P0AEH5","regulonDB","","regulates","txid511145"
"P0ACQ4","P0A9X1","OxyR","ZnuC","oxyR","znuC","OXYR_ECOLI","ZNUC_ECOLI","P0ACQ4","P0A9X1","regulonDB","","regulates","txid511145"
"P0AE58","P31553","CaiF","P31553","caiF","caiT","CAIF_ECOLI","P31553","P0AE58","P31553","regulonDB","","regulates","txid511145"
"P0AE58","P31572","CaiF","CaiB","caiF","caiB","CAIF_ECOLI","CAIB_ECOLI","P0AE58","P31572","regulonDB","","regulates","txid511145"
"P0AE58","P60566","CaiF","FixA","caiF","fixA","CAIF_ECOLI","FIXA_ECOLI","P0AE58","P60566","regulonDB","","regulates","txid511145"
"P0AE58","P31551","CaiF","CaiD","caiF","caiD","CAIF_ECOLI","CAID_ECOLI","P0AE58","P31551","regulonDB","","regulates","txid511145"
"P0AE58","P31552","CaiF","CaiC","caiF","caiC","CAIF_ECOLI","CAIC_ECOLI","P0AE58","P31552","regulonDB","","regulates","txid511145"
"P0AE58","P60584","CaiF","P60584","caiF","caiA","CAIF_ECOLI","P60584","P0AE58","P60584","regulonDB","","regulates","txid511145"
"P0AE58","P39206","CaiF","P39206","caiF","caiE","CAIF_ECOLI","P39206","P0AE58","P39206","regulonDB","","regulates","txid511145"
"P0AE58","P31574","CaiF","FixB","caiF","fixB","CAIF_ECOLI","FIXB_ECOLI","P0AE58","P31574","regulonDB","","regulates","txid511145"
"P0AE58","P68644","CaiF","FixC","caiF","fixC","CAIF_ECOLI","FIXC_ECOLI","P0AE58","P68644","regulonDB","","regulates","txid511145"
"P0AE58","P68646","CaiF","FixX","caiF","fixX","CAIF_ECOLI","FIXX_ECOLI","P0AE58","P68646","regulonDB","","regulates","txid511145"
"P0ACN4","P30147","AllR","P30147","allR","hyi","ALLR_ECOLI","P30147","P0ACN4","P30147","regulonDB","","regulates","txid511145"
"P0ACN4","P77731","AllR","P77731","allR","allA","ALLR_ECOLI","P77731","P0ACN4","P77731","regulonDB","","regulates","txid511145"
"P0ACN4","P77364","AllR","GlxK","allR","glxK","ALLR_ECOLI","GLXK2_ECOLI","P0ACN4","P77364","regulonDB","","regulates","txid511145"
"P0ACN4","P0AEP7","AllR","Gcl","allR","gcl","ALLR_ECOLI","GCL_ECOLI","P0ACN4","P0AEP7","regulonDB","","regulates","txid511145"
"P0ACN4","P77671","AllR","P77671","allR","allB","ALLR_ECOLI","P77671","P0ACN4","P77671","regulonDB","","regulates","txid511145"
"P0ACN4","P75712","AllR","P75712","allR","allW","ALLR_ECOLI","P75712","P0ACN4","P75712","regulonDB","","regulates","txid511145"
"P0ACN4","P77328","AllR","YbbY","allR","ybbY","ALLR_ECOLI","YBBY_ECOLI","P0ACN4","P77328","regulonDB","","regulates","txid511145"
"P0ACN4","P0ACR0","AllR","AllS","allR","allS","ALLR_ECOLI","ALLS_ECOLI","P0ACN4","P0ACR0","regulonDB","","regulates","txid511145"
"P0ACN4","P77161","AllR","GlxR","allR","glxR","ALLR_ECOLI","GLXR_ECOLI","P0ACN4","P77161","regulonDB","","regulates","txid511145"
"P0A6Z6","P33594","NikR","NikE","nikR","nikE","NIKR_ECOLI","NIKE_ECOLI","P0A6Z6","P33594","regulonDB","","regulates","txid511145"
"P0A6Z6","P33590","NikR","NikA","nikR","nikA","NIKR_ECOLI","NIKA_ECOLI","P0A6Z6","P33590","regulonDB","","regulates","txid511145"
"P0A6Z6","P0AFA9","NikR","NikC","nikR","nikC","NIKR_ECOLI","NIKC_ECOLI","P0A6Z6","P0AFA9","regulonDB","","regulates","txid511145"
"P0A6Z6","P33591","NikR","NikB","nikR","nikB","NIKR_ECOLI","NIKB_ECOLI","P0A6Z6","P33591","regulonDB","","regulates","txid511145"
"P0A6Z6","P33593","NikR","NikD","nikR","nikD","NIKR_ECOLI","NIKD_ECOLI","P0A6Z6","P33593","regulonDB","","regulates","txid511145"
"P69913","P0AGB6","CsrA","RpoE","csrA","rpoE","CSRA_ECOLI","RPOE_ECOLI","P69913","P0AGB6","regulonDB","","regulates","txid511145"
"P69913","P30748","CsrA","MoaD","csrA","moaD","CSRA_ECOLI","MOAD_ECOLI","P69913","P30748","regulonDB","","regulates","txid511145"
"P69913","P30745","CsrA","MoaA","csrA","moaA","CSRA_ECOLI","MOAA_ECOLI","P69913","P30745","regulonDB","","regulates","txid511145"
"P69913","P0DPC5","CsrA","P0DPC5","csrA","ytiD","CSRA_ECOLI","P0DPC5","P69913","P0DPC5","regulonDB","","regulates","txid511145"
"P69913","P69910","CsrA","GadB","csrA","gadB","CSRA_ECOLI","DCEB_ECOLI","P69913","P69910","regulonDB","","regulates","txid511145"
"P69913","P63204","CsrA","GadE","csrA","gadE","CSRA_ECOLI","GADE_ECOLI","P69913","P63204","regulonDB","","regulates","txid511145"
"P69913","P0DPC6","CsrA","P0DPC6","csrA","idlP","CSRA_ECOLI","P0DPC6","P69913","P0DPC6","regulonDB","","regulates","txid511145"
"P69913","P30749","CsrA","MoaE","csrA","moaE","CSRA_ECOLI","MOAE_ECOLI","P69913","P30749","regulonDB","","regulates","txid511145"
"P69913","P0A738","CsrA","MoaC","csrA","moaC","CSRA_ECOLI","MOAC_ECOLI","P69913","P0A738","regulonDB","","regulates","txid511145"
"P69913","P0DPC4","CsrA","P0DPC4","csrA","ytiC","CSRA_ECOLI","P0DPC4","P69913","P0DPC4","regulonDB","","regulates","txid511145"
"P69913","P63235","CsrA","P63235","csrA","gadC","CSRA_ECOLI","P63235","P69913","P63235","regulonDB","","regulates","txid511145"
"P69913","P39375","CsrA","IraD","csrA","iraD","CSRA_ECOLI","IRAD_ECOLI","P69913","P39375","regulonDB","","regulates","txid511145"
"P69913","P69908","CsrA","GadA","csrA","gadA","CSRA_ECOLI","DCEA_ECOLI","P69913","P69908","regulonDB","","regulates","txid511145"
"P69913","P75917","CsrA","P75917","csrA","ymdA","CSRA_ECOLI","P75917","P69913","P75917","regulonDB","","regulates","txid511145"
"P69913","P76135","CsrA","P76135","csrA","ydeO","CSRA_ECOLI","P76135","P69913","P76135","regulonDB","","regulates","txid511145"
"P69913","P0AEZ9","CsrA","MoaB","csrA","moaB","CSRA_ECOLI","MOAB_ECOLI","P69913","P0AEZ9","regulonDB","","regulates","txid511145"
"P0A9E0","P00944","AraC","P00944","araC","xylA","ARAC_ECOLI","P00944","P0A9E0","P00944","regulonDB","","regulates","txid511145"
"P0A9E0","P23910","AraC","P23910","araC","araJ","ARAC_ECOLI","P23910","P0A9E0","P23910","regulonDB","","regulates","txid511145"
"P0A9E0","P37772","AraC","YjfF","araC","yjfF","ARAC_ECOLI","YJFF_ECOLI","P0A9E0","P37772","regulonDB","","regulates","txid511145"
"P0A9E0","P03813","AraC","YgeA","araC","ygeA","ARAC_ECOLI","YGEA_ECOLI","P0A9E0","P03813","regulonDB","","regulates","txid511145"
"P0A9E0","P08202","AraC","P08202","araC","araA","ARAC_ECOLI","P08202","P0A9E0","P08202","regulonDB","","regulates","txid511145"
"P0A9E0","P0AAF3","AraC","AraG","araC","araG","ARAC_ECOLI","ARAG_ECOLI","P0A9E0","P0AAF3","regulonDB","","regulates","txid511145"
"P0A9E0","P02924","AraC","AraF","araC","araF","ARAC_ECOLI","ARAF_ECOLI","P0A9E0","P02924","regulonDB","","regulates","txid511145"
"P0A9E0","P39325","AraC","YtfQ","araC","ytfQ","ARAC_ECOLI","YTFQ_ECOLI","P0A9E0","P39325","regulonDB","","regulates","txid511145"
"P0A9E0","P08204","AraC","P08204","araC","araB","ARAC_ECOLI","P08204","P0A9E0","P08204","regulonDB","","regulates","txid511145"
"P0A9E0","P08203","AraC","AraD","araC","araD","ARAC_ECOLI","ARAD_ECOLI","P0A9E0","P08203","regulonDB","","regulates","txid511145"
"P0A9E0","P0AE24","AraC","P0AE24","araC","araE","ARAC_ECOLI","P0AE24","P0A9E0","P0AE24","regulonDB","","regulates","txid511145"
"P0A9E0","P0AE26","AraC","AraH","araC","araH","ARAC_ECOLI","ARAH_ECOLI","P0A9E0","P0AE26","regulonDB","","regulates","txid511145"
"P0A9E0","P39328","AraC","YtfT","araC","ytfT","ARAC_ECOLI","YTFT_ECOLI","P0A9E0","P39328","regulonDB","","regulates","txid511145"
"P0A9E0","Q6BEX0","AraC","YtfR","araC","ytfR","ARAC_ECOLI","YTFR_ECOLI","P0A9E0","Q6BEX0","regulonDB","","regulates","txid511145"
"P17410","P69795","ChbR","ChbB","chbR","chbB","CHBR_ECOLI","PTQB_ECOLI","P17410","P69795","regulonDB","","regulates","txid511145"
"P17410","P17411","ChbR","ChbF","chbR","chbF","CHBR_ECOLI","CHBF_ECOLI","P17410","P17411","regulonDB","","regulates","txid511145"
"P17410","P17334","ChbR","ChbC","chbR","chbC","CHBR_ECOLI","PTQC_ECOLI","P17410","P17334","regulonDB","","regulates","txid511145"
"P17410","P37794","ChbR","P37794","chbR","chbG","CHBR_ECOLI","P37794","P17410","P37794","regulonDB","","regulates","txid511145"
"P17410","P69791","ChbR","ChbA","chbR","chbA","CHBR_ECOLI","PTQA_ECOLI","P17410","P69791","regulonDB","","regulates","txid511145"
"P09377","P32170","RhaS","P32170","rhaS","rhaA","RHAS_ECOLI","P32170","P09377","P32170","regulonDB","","regulates","txid511145"
"P09377","P32169","RhaS","P32169","rhaS","rhaD","RHAS_ECOLI","P32169","P09377","P32169","regulonDB","","regulates","txid511145"
"P09377","P09378","RhaS","RhaR","rhaS","rhaR","RHAS_ECOLI","RHAR_ECOLI","P09377","P09378","regulonDB","","regulates","txid511145"
"P09377","P27125","RhaS","P27125","rhaS","rhaT","RHAS_ECOLI","P27125","P09377","P27125","regulonDB","","regulates","txid511145"
"P09377","P32171","RhaS","P32171","rhaS","rhaB","RHAS_ECOLI","P32171","P09377","P32171","regulonDB","","regulates","txid511145"
"P0A7C2","P64481","LexA","P64481","lexA","ydjM","LEXA_ECOLI","P64481","P0A7C2","P64481","regulonDB","","regulates","txid511145"
"P0A7C2","P00579","LexA","RpoD","lexA","rpoD","LEXA_ECOLI","RPOD_ECOLI","P0A7C2","P00579","regulonDB","","regulates","txid511145"
"P0A7C2","P39394","LexA","SymE","lexA","symE","LEXA_ECOLI","SYME_ECOLI","P0A7C2","P39394","regulonDB","","regulates","txid511145"
"P0A7C2","P30177","LexA","P30177","lexA","ybiB","LEXA_ECOLI","P30177","P0A7C2","P30177","regulonDB","","regulates","txid511145"
"P0A7C2","P33012","LexA","SbmC","lexA","sbmC","LEXA_ECOLI","SBMC_ECOLI","P0A7C2","P33012","regulonDB","","regulates","txid511145"
"P0A7C2","P33596","LexA","RecX","lexA","recX","LEXA_ECOLI","RECX_ECOLI","P0A7C2","P33596","regulonDB","","regulates","txid511145"
"P0A7C2","P04993","LexA","RecD","lexA","recD","LEXA_ECOLI","RECD_ECOLI","P0A7C2","P04993","regulonDB","","regulates","txid511145"
"P0A7C2","P76257","LexA","P76257","lexA","yoaA","LEXA_ECOLI","P76257","P0A7C2","P76257","regulonDB","","regulates","txid511145"
"P0A7C2","P05824","LexA","RecN","lexA","recN","LEXA_ECOLI","RECN_ECOLI","P0A7C2","P05824","regulonDB","","regulates","txid511145"
"P0A7C2","P23840","LexA","DinD","lexA","dinD","LEXA_ECOLI","DIND_ECOLI","P0A7C2","P23840","regulonDB","","regulates","txid511145"
"P0A7C2","P0AGE0","LexA","Ssb","lexA","ssb","LEXA_ECOLI","SSB_ECOLI","P0A7C2","P0AGE0","regulonDB","","regulates","txid511145"
"P0A7C2","P0A812","LexA","RuvB","lexA","ruvB","LEXA_ECOLI","RUVB_ECOLI","P0A7C2","P0A812","regulonDB","","regulates","txid511145"
"P0A7C2","P05458","LexA","PtrA","lexA","ptrA","LEXA_ECOLI","PTRA_ECOLI","P0A7C2","P05458","regulonDB","","regulates","txid511145"
"P0A7C2","P46889","LexA","FtsK","lexA","ftsK","LEXA_ECOLI","FTSK_ECOLI","P0A7C2","P46889","regulonDB","","regulates","txid511145"
"P0A7C2","P0A698","LexA","UvrA","lexA","uvrA","LEXA_ECOLI","UVRA_ECOLI","P0A7C2","P0A698","regulonDB","","regulates","txid511145"
"P0A7C2","P28303","LexA","P28303","lexA","dinF","LEXA_ECOLI","P28303","P0A7C2","P28303","regulonDB","","regulates","txid511145"
"P0A7C2","P68679","LexA","RpsU","lexA","rpsU","LEXA_ECOLI","RS21_ECOLI","P0A7C2","P68679","regulonDB","","regulates","txid511145"
"P0A7C2","P08394","LexA","RecB","lexA","recB","LEXA_ECOLI","RECB_ECOLI","P0A7C2","P08394","regulonDB","","regulates","txid511145"
