"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","altId1","altId2","source","sourceLink","intType","species"
"BSU_29740","BSU_39740","CcpA","BSU_39740","ccpA","iolC","CcpA","BSU_39740","BSU_29740","BSU_39740","subtiwiki","224308.BSU29740/224308.BSU39740","repression","txid224308"
"BSU_29740","BSU_39730","CcpA","IolD","ccpA","iolD","CcpA","IolD","BSU_29740","BSU_39730","subtiwiki","224308.BSU29740/224308.BSU39730","repression","txid224308"
"BSU_29740","BSU_28510","CcpA","Xsa","ccpA","abf2","CcpA","Xsa","BSU_29740","BSU_28510","subtiwiki","224308.BSU29740/224308.BSU28510","repression","txid224308"
"BSU_29740","BSU_39670","CcpA","BSU_39670","ccpA","iolJ","CcpA","BSU_39670","BSU_29740","BSU_39670","subtiwiki","224308.BSU29740/224308.BSU39670","repression","txid224308"
"BSU_29740","BSU_39750","CcpA","BSU_39750","ccpA","iolB","CcpA","BSU_39750","BSU_29740","BSU_39750","subtiwiki","224308.BSU29740/224308.BSU39750","repression","txid224308"
"BSU_29740","BSU_39710","CcpA","BSU_39710","ccpA","iolF","CcpA","BSU_39710","BSU_29740","BSU_39710","subtiwiki","224308.BSU29740/224308.BSU39710","repression","txid224308"
"BSU_29740","BSU_39760","CcpA","BSU_39760","ccpA","iolA","CcpA","BSU_39760","BSU_29740","BSU_39760","subtiwiki","224308.BSU29740/224308.BSU39760","repression","txid224308"
"BSU_29740","BSU_39720","CcpA","BSU_39720","ccpA","iolE","CcpA","BSU_39720","BSU_29740","BSU_39720","subtiwiki","224308.BSU29740/224308.BSU39720","repression","txid224308"
"BSU_29740","BSU_04470","CcpA","DctP","ccpA","dctP","CcpA","DctP","BSU_29740","BSU_04470","subtiwiki","224308.BSU29740/224308.BSU04470","repression","txid224308"
"BSU_29740","BSU_22130","CcpA","BSU_22130","ccpA","kduI","CcpA","BSU_22130","BSU_29740","BSU_22130","subtiwiki","224308.BSU29740/224308.BSU22130","repression","txid224308"
"BSU_29740","BSU_22140","CcpA","BSU_22140","ccpA","kduD","CcpA","BSU_22140","BSU_29740","BSU_22140","subtiwiki","224308.BSU29740/224308.BSU22140","repression","txid224308"
"BSU_29740","BSU_09280","CcpA","BSU_09280","ccpA","glpF","CcpA","BSU_09280","BSU_29740","BSU_09280","subtiwiki","224308.BSU29740/224308.BSU09280","repression","txid224308"
"BSU_29740","BSU_09290","CcpA","GlpK","ccpA","glpK","CcpA","GlpK","BSU_29740","BSU_09290","subtiwiki","224308.BSU29740/224308.BSU09290","repression","txid224308"
"BSU_29740","BSU_07840","CcpA","YfkN","ccpA","yfkN","CcpA","YfkN","BSU_29740","BSU_07840","subtiwiki","224308.BSU29740/224308.BSU07840","repression","txid224308"
"BSU_29740","BSU_40300","CcpA","RapG","ccpA","rapG","CcpA","RapG","BSU_29740","BSU_40300","subtiwiki","224308.BSU29740/224308.BSU40300","repression","txid224308"
"BSU_29740","BSU_28810","CcpA","BSU_28810","ccpA","abnA","CcpA","BSU_28810","BSU_29740","BSU_28810","subtiwiki","224308.BSU29740/224308.BSU28810","repression","txid224308"
"BSU_29740","BSU_40310","CcpA","PhrG","ccpA","phrG","CcpA","PhrG","BSU_29740","BSU_40310","subtiwiki","224308.BSU29740/224308.BSU40310","repression","txid224308"
"BSU_29740","BSU_30270","CcpA","MsmE","ccpA","melE","CcpA","MelE","BSU_29740","BSU_30270","subtiwiki","224308.BSU29740/224308.BSU30270","repression","txid224308"
"BSU_29740","BSU_30300","CcpA","BSU_30300","ccpA","melA","CcpA","BSU_30300","BSU_29740","BSU_30300","subtiwiki","224308.BSU29740/224308.BSU30300","repression","txid224308"
"BSU_29740","BSU_30260","CcpA","BSU_30260","ccpA","melR","CcpA","BSU_30260","BSU_29740","BSU_30260","subtiwiki","224308.BSU29740/224308.BSU30260","repression","txid224308"
"BSU_29740","BSU_30280","CcpA","AmyD","ccpA","melD","CcpA","MelD","BSU_29740","BSU_30280","subtiwiki","224308.BSU29740/224308.BSU30280","repression","txid224308"
"BSU_29740","BSU_30290","CcpA","AmyC","ccpA","melC","CcpA","MelC","BSU_29740","BSU_30290","subtiwiki","224308.BSU29740/224308.BSU30290","repression","txid224308"
"BSU_29740","BSU_07800","CcpA","TreP","ccpA","treP","CcpA","TreP","BSU_29740","BSU_07800","subtiwiki","224308.BSU29740/224308.BSU07800","repression","txid224308"
"BSU_29740","BSU_38980","CcpA","AtoB","ccpA","scoB","CcpA","ScoB","BSU_29740","BSU_38980","subtiwiki","224308.BSU29740/224308.BSU38980","repression","txid224308"
"BSU_29740","BSU_07820","CcpA","BSU_07820","ccpA","treR","CcpA","BSU_07820","BSU_29740","BSU_07820","subtiwiki","224308.BSU29740/224308.BSU07820","repression","txid224308"
"BSU_29740","BSU_35940","CcpA","RbsA","ccpA","rbsA","CcpA","RbsA","BSU_29740","BSU_35940","subtiwiki","224308.BSU29740/224308.BSU35940","repression","txid224308"
"BSU_29740","BSU_39000","CcpA","BSU_39000","ccpA","hbuT","CcpA","BSU_39000","BSU_29740","BSU_39000","subtiwiki","224308.BSU29740/224308.BSU39000","repression","txid224308"
"BSU_29740","BSU_35960","CcpA","RbsB","ccpA","rbsB","CcpA","RbsB","BSU_29740","BSU_35960","subtiwiki","224308.BSU29740/224308.BSU35960","repression","txid224308"
"BSU_29740","BSU_07810","CcpA","TreA","ccpA","treA","CcpA","TreA","BSU_29740","BSU_07810","subtiwiki","224308.BSU29740/224308.BSU07810","repression","txid224308"
"BSU_29740","BSU_35920","CcpA","RbsK","ccpA","rbsK","CcpA","RbsK","BSU_29740","BSU_35920","subtiwiki","224308.BSU29740/224308.BSU35920","repression","txid224308"
"BSU_29740","BSU_35910","CcpA","RbsR","ccpA","rbsR","CcpA","RbsR","BSU_29740","BSU_35910","subtiwiki","224308.BSU29740/224308.BSU35910","repression","txid224308"
"BSU_29740","BSU_38970","CcpA","BSU_38970","ccpA","yxjF","CcpA","BSU_38970","BSU_29740","BSU_38970","subtiwiki","224308.BSU29740/224308.BSU38970","repression","txid224308"
"BSU_29740","BSU_38990","CcpA","AtoA","ccpA","scoA","CcpA","ScoA","BSU_29740","BSU_38990","subtiwiki","224308.BSU29740/224308.BSU38990","repression","txid224308"
"BSU_29740","BSU_35950","CcpA","RbsC","ccpA","rbsC","CcpA","RbsC","BSU_29740","BSU_35950","subtiwiki","224308.BSU29740/224308.BSU35950","repression","txid224308"
"BSU_29740","BSU_29630","CcpA","RefZ","ccpA","refZ","CcpA","RefZ","BSU_29740","BSU_29630","subtiwiki","224308.BSU29740/224308.BSU29630","repression","txid224308"
"BSU_29740","BSU_35930","CcpA","RbsD","ccpA","rbsD","CcpA","RbsD","BSU_29740","BSU_35930","subtiwiki","224308.BSU29740/224308.BSU35930","repression","txid224308"
"BSU_29740","BSU_27750","CcpA","BofC","ccpA","bofC","CcpA","BofC","BSU_29740","BSU_27750","subtiwiki","224308.BSU29740/224308.BSU27750","repression","txid224308"
"BSU_29740","BSU_34200","CcpA","SigL","ccpA","sigL","CcpA","SigL","BSU_29740","BSU_34200","subtiwiki","224308.BSU29740/224308.BSU34200","repression","txid224308"
"BSU_29740","BSU_27760","CcpA","BSU_27760","ccpA","csbX","CcpA","BSU_27760","BSU_29740","BSU_27760","subtiwiki","224308.BSU29740/224308.BSU27760","repression","txid224308"
"BSU_29740","BSU_29110","CcpA","PhoP","ccpA","phoP","CcpA","PhoP","BSU_29740","BSU_29110","subtiwiki","224308.BSU29740/224308.BSU29110","repression","txid224308"
"BSU_29740","BSU_29100","CcpA","PhoR","ccpA","phoR","CcpA","PhoR","BSU_29740","BSU_29100","subtiwiki","224308.BSU29740/224308.BSU29100","repression","txid224308"
"BSU_29740","BSU_19370","CcpA","OdhA","ccpA","odhA","CcpA","OdhA","BSU_29740","BSU_19370","subtiwiki","224308.BSU29740/224308.BSU19370","repression","txid224308"
"BSU_29740","BSU_06660","CcpA","BSU_06660","ccpA","opuE","CcpA","BSU_06660","BSU_29740","BSU_06660","subtiwiki","224308.BSU29740/224308.BSU06660","activation","txid224308"
"BSU_29740","BSU_19360","CcpA","OdhB","ccpA","odhB","CcpA","OdhB","BSU_29740","BSU_19360","subtiwiki","224308.BSU29740/224308.BSU19360","repression","txid224308"
"BSU_29740","BSU_38190","CcpA","GalT","ccpA","galT","CcpA","GalT","BSU_29740","BSU_38190","subtiwiki","224308.BSU29740/224308.BSU38190","repression","txid224308"
"BSU_29740","BSU_12000","CcpA","ManR","ccpA","manR","CcpA","ManR","BSU_29740","BSU_12000","subtiwiki","224308.BSU29740/224308.BSU12000","repression","txid224308"
"BSU_29740","BSU_38750","CcpA","CydB","ccpA","cydB","CcpA","CydB","BSU_29740","BSU_38750","subtiwiki","224308.BSU29740/224308.BSU38750","repression","txid224308"
"BSU_29740","BSU_19030","CcpA","BSU_19030","ccpA","yobO","CcpA","BSU_19030","BSU_29740","BSU_19030","subtiwiki","224308.BSU29740/224308.BSU19030","repression","txid224308"
"BSU_29740","BSU_38760","CcpA","CydA","ccpA","cydA","CcpA","CydA","BSU_29740","BSU_38760","subtiwiki","224308.BSU29740/224308.BSU38760","repression","txid224308"
"BSU_29740","BSU_38730","CcpA","CydD","ccpA","cydD","CcpA","CydD","BSU_29740","BSU_38730","subtiwiki","224308.BSU29740/224308.BSU38730","repression","txid224308"
"BSU_29740","BSU_38740","CcpA","CydC","ccpA","cydC","CcpA","CydC","BSU_29740","BSU_38740","subtiwiki","224308.BSU29740/224308.BSU38740","repression","txid224308"
"BSU_29740","BSU_38200","CcpA","GalK","ccpA","galK","CcpA","GalK","BSU_29740","BSU_38200","subtiwiki","224308.BSU29740/224308.BSU38200","repression","txid224308"
"BSU_29740","BSU_28800","CcpA","BSU_28800","ccpA","araA","CcpA","BSU_28800","BSU_29740","BSU_28800","subtiwiki","224308.BSU29740/224308.BSU28800","repression","txid224308"
"BSU_29740","BSU_28760","CcpA","AraM","ccpA","araM","CcpA","AraM","BSU_29740","BSU_28760","subtiwiki","224308.BSU29740/224308.BSU28760","repression","txid224308"
"BSU_29740","BSU_28780","CcpA","BSU_28780","ccpA","araD","CcpA","BSU_28780","BSU_29740","BSU_28780","subtiwiki","224308.BSU29740/224308.BSU28780","repression","txid224308"
"BSU_29740","BSU_04160","CcpA","MtlR","ccpA","mtlR","CcpA","MtlR","BSU_29740","BSU_04160","subtiwiki","224308.BSU29740/224308.BSU04160","repression","txid224308"
"BSU_29740","BSU_28750","CcpA","AraN","ccpA","araN","CcpA","AraN","BSU_29740","BSU_28750","subtiwiki","224308.BSU29740/224308.BSU28750","repression","txid224308"
"BSU_29740","BSU_28790","CcpA","BSU_28790","ccpA","araB","CcpA","BSU_28790","BSU_29740","BSU_28790","subtiwiki","224308.BSU29740/224308.BSU28790","repression","txid224308"
"BSU_29740","BSU_28770","CcpA","BSU_28770","ccpA","araL","CcpA","BSU_28770","BSU_29740","BSU_28770","subtiwiki","224308.BSU29740/224308.BSU28770","repression","txid224308"
"BSU_29740","BSU_28740","CcpA","AraP","ccpA","araP","CcpA","AraP","BSU_29740","BSU_28740","subtiwiki","224308.BSU29740/224308.BSU28740","repression","txid224308"
"BSU_29740","BSU_28720","CcpA","AbfA","ccpA","abfA","CcpA","AbfA","BSU_29740","BSU_28720","subtiwiki","224308.BSU29740/224308.BSU28720","repression","txid224308"
"BSU_29740","BSU_28730","CcpA","AraQ","ccpA","araQ","CcpA","AraQ","BSU_29740","BSU_28730","subtiwiki","224308.BSU29740/224308.BSU28730","repression","txid224308"
"BSU_29740","BSU_23130","CcpA","ResC","ccpA","resC","CcpA","ResC","BSU_29740","BSU_23130","subtiwiki","224308.BSU29740/224308.BSU23130","repression","txid224308"
"BSU_29740","BSU_23140","CcpA","ResB","ccpA","resB","CcpA","ResB","BSU_29740","BSU_23140","subtiwiki","224308.BSU29740/224308.BSU23140","repression","txid224308"
"BSU_29740","BSU_23120","CcpA","ResD","ccpA","resD","CcpA","ResD","BSU_29740","BSU_23120","subtiwiki","224308.BSU29740/224308.BSU23120","repression","txid224308"
"BSU_29740","BSU_23110","CcpA","ResE","ccpA","resE","CcpA","ResE","BSU_29740","BSU_23110","subtiwiki","224308.BSU29740/224308.BSU23110","repression","txid224308"
"BSU_29740","BSU_23150","CcpA","ResA","ccpA","resA","CcpA","ResA","BSU_29740","BSU_23150","subtiwiki","224308.BSU29740/224308.BSU23150","repression","txid224308"
"BSU_29740","BSU_37660","CcpA","Pta","ccpA","pta","CcpA","Pta","BSU_29740","BSU_37660","subtiwiki","224308.BSU29740/224308.BSU37660","activation","txid224308"
"BSU_29740","BSU_10270","CcpA","LcfB","ccpA","lcfB","CcpA","LcfB","BSU_29740","BSU_10270","subtiwiki","224308.BSU29740/224308.BSU10270","repression","txid224308"
"BSU_29740","BSU_25890","CcpA","BSU_25890","ccpA","yqxI","CcpA","BSU_25890","BSU_29740","BSU_25890","subtiwiki","224308.BSU29740/224308.BSU25890","repression","txid224308"
"BSU_29740","BSU_18960","CcpA","BSU_18960","ccpA","yozM","CcpA","BSU_18960","BSU_29740","BSU_18960","subtiwiki","224308.BSU29740/224308.BSU18960","repression","txid224308"
"BSU_29740","BSU_25880","CcpA","BSU_25880","ccpA","yqxJ","CcpA","BSU_25880","BSU_29740","BSU_25880","subtiwiki","224308.BSU29740/224308.BSU25880","repression","txid224308"
