"id1","id2","name1","name2","geneName1","geneName2","altName1","altName2","source","sourceLink","intType","species"
"FBgn0039055","FBgn0261456","Rassf","hpo","Rassf","hpo","Rassf","hpo","flybase","FBrf0192943","enhanceable","txid7227"
"FBgn0039055","FBgn0053193","Rassf","sav","Rassf","sav","Rassf","sav","flybase","FBrf0192943","suppressible","txid7227"
"FBgn0031816","FBgn0027598","Rchy1","cindr","Rchy1","cindr","Rchy1","cindr","flybase","FBrf0237191","suppressible","txid7227"
"FBgn0031816","FBgn0262416","Rchy1","FBgn0262416","Rchy1","mir-31a","Rchy1","FBgn0262416","flybase","FBrf0235434","suppressible","txid7227"
"FBgn0261564","FBgn0053113","Reep1","Rtnl1","ReepA","Rtnl1","Reep1","Rtnl1","flybase","FBrf0236545","enhanceable","txid7227"
"FBgn0041191","FBgn0000568","Rheb","Eip75B","Rheb","Eip75B","Rheb","Eip75B","flybase","FBrf0230650","suppressible","txid7227"
"FBgn0041191","FBgn0038197","Rheb","foxo","Rheb","foxo","Rheb","foxo","flybase","FBrf0187461","enhanceable","txid7227"
"FBgn0041191","FBgn0039924","Rheb","PIP4K","Rheb","PIP4K","Rheb","PIP4K","flybase","FBrf0235894","suppressible","txid7227"
"FBgn0041191","FBgn0053208","Rheb","Mical","Rheb","Mical","Rheb","Mical","flybase","FBrf0222810","enhanceable","txid7227"
"FBgn0041191","FBgn0034012","Rheb","Hr51","Rheb","Hr51","Rheb","Hr51","flybase","FBrf0219661","suppressible","txid7227"
"FBgn0041191","FBgn0262516","Rheb","Trpml","Rheb","Trpml","Rheb","Trpml","flybase","FBrf0219457","suppressible","txid7227"
"FBgn0041191","FBgn0026379","Rheb","Pten","Rheb","Pten","Rheb","Pten","flybase","FBrf0248320","enhanceable","txid7227"
"FBgn0041191","FBgn0001624","Rheb","dlg1","Rheb","dlg1","Rheb","dlg1","flybase","FBrf0216281","suppressible","txid7227"
"FBgn0041191","FBgn0003205","Rheb","Ras85D","Rheb","Ras85D","Rheb","Ras85D","flybase","FBrf0216281","suppressible","txid7227"
"FBgn0041191","FBgn0026597","Rheb","Axn","Rheb","Axn","Rheb","Axn","flybase","FBrf0227016","suppressible","txid7227"
"FBgn0041191","FBgn0023511","Rheb","Edem1","Rheb","Edem1","Rheb","Edem1","flybase","FBrf0249292","suppressible","txid7227"
"FBgn0041191","FBgn0005198","Rheb","gig","Rheb","gig","Rheb","gig","flybase","FBrf0160913","suppressible","txid7227"
"FBgn0041191","FBgn0267824","Rheb","PRAS40","Rheb","PRAS40","Rheb","PRAS40","flybase","FBrf0217295","suppressible","txid7227"
"FBgn0041191","FBgn0004395","Rheb","unk","Rheb","unk","Rheb","unk","flybase","FBrf0226218","suppressible","txid7227"
"FBgn0041191","FBgn0039840","Rheb","pHCl-2","Rheb","pHCl-2","Rheb","pHCl-2","flybase","FBrf0245361","suppressible","txid7227"
"FBgn0041191","FBgn0002121","Rheb","l(2)gl","Rheb","l(2)gl","Rheb","l(2)gl","flybase","FBrf0209596","enhanceable","txid7227"
"FBgn0041191","FBgn0026317","Rheb","Tsc1","Rheb","Tsc1","Rheb","Tsc1","flybase","FBrf0161074","suppressible","txid7227"
"FBgn0041191","FBgn0015799","Rheb","Rbf","Rheb","Rbf","Rheb","Rbf","flybase","FBrf0227016","suppressible","txid7227"
"FBgn0041191","FBgn0033912","Rheb","RpS23","Rheb","RpS23","Rheb","RpS23","flybase","FBrf0248082","enhanceable","txid7227"
"FBgn0041191","FBgn0260945","Rheb","Atg1","Rheb","Atg1","Rheb","Atg1","flybase","FBrf0194462","suppressible","txid7227"
"FBgn0041191","FBgn0015279","Rheb","Pi3K92E","Rheb","Pi3K92E","Rheb","Pi3K92E","flybase","FBrf0160913","suppressible","txid7227"
"FBgn0041191","FBgn0022739","Rheb","FBgn0022739","Rheb","btl::Egfr","Rheb","FBgn0022739","flybase","FBrf0248000","suppressible","txid7227"
"FBgn0041191","FBgn0032444","Rheb","CCT4","Rheb","CCT4","Rheb","CCT4","flybase","FBrf0242663","enhanceable","txid7227"
"FBgn0027335","FBgn0011715","Rip11","Snr1","Rip11","Snr1","Rip11","Snr1","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0027335","FBgn0000212","Rip11","brm","Rip11","brm","Rip11","brm","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0011703","FBgn0035371","RnrL","AhcyL1","RnrL","AhcyL1","RnrL","AhcyL1","flybase","FBrf0245221","suppressible","txid7227"
"FBgn0011703","FBgn0003744","RnrL","trc","RnrL","trc","RnrL","trc","flybase","FBrf0256007","suppressible","txid7227"
"FBgn0011703","FBgn0034970","RnrL","yki","RnrL","yki","RnrL","yki","flybase","FBrf0217000","suppressible","txid7227"
"FBgn0037351","FBgn0004647","RpL13A","N","RpL13A","N","RpL13A","N","flybase","FBrf0190498","enhanceable","txid7227"
"FBgn0037351","FBgn0002643","RpL13A","mam","RpL13A","mam","RpL13A","mam","flybase","FBrf0190498","enhanceable","txid7227"
"FBgn0017579","FBgn0036124","RpL14","CG7839","RpL14","Noc1","RpL14","CG7839","flybase","FBrf0255245","suppressible","txid7227"
"FBgn0017579","FBgn0086706","RpL14","pix","RpL14","pix","RpL14","pix","flybase","FBrf0190282","enhanceable","txid7227"
"FBgn0285950","FBgn0000463","RpL19","Dl","RpL19","Delta","RpL19","Dl","flybase","FBrf0057610","enhanceable","txid7227"
"FBgn0285950","FBgn0001250","RpL19","if","RpL19","if","RpL19","if","flybase","FBrf0068519","enhanceable","txid7227"
"FBgn0285950","FBgn0004647","RpL19","N","RpL19","N","RpL19","N","flybase","FBrf0068519","enhanceable","txid7227"
"FBgn0015756","FBgn0000463","RpL9","Dl","RpL9","Delta","RpL9","Dl","flybase","FBrf0088926","enhanceable","txid7227"
"FBgn0000100","FBgn0003996","RpLP0","w","RpLP0","w","RpLP0","w","flybase","FBrf0105827","suppressible","txid7227"
"FBgn0000100","FBgn0000927","RpLP0","fs(1)Ya","RpLP0","fs(1)Ya","RpLP0","fs(1)Ya","flybase","FBrf0146968","suppressible","txid7227"
"FBgn0005533","FBgn0000575","RpS17","emc","RpS17","emc","RpS17","emc","flybase","FBrf0216641","suppressible","txid7227"
"FBgn0005533","FBgn0015279","RpS17","Pi3K92E","RpS17","Pi3K92E","RpS17","Pi3K92E","flybase","FBrf0190712","enhanceable","txid7227"
"FBgn0005533","FBgn0003300","RpS17","run","RpS17","run","RpS17","run","flybase","FBrf0086390","enhanceable","txid7227"
"FBgn0010412","FBgn0005411","RpS19a","U2af50","RpS19a","U2af50","RpS19a","U2af50","flybase","FBrf0258439","suppressible","txid7227"
"FBgn0004867","FBgn0021875","RpS2","Zfrp8","RpS2","Zfrp8","RpS2","Zfrp8","flybase","FBrf0233001","enhanceable","txid7227"
"FBgn0004867","FBgn0266464","RpS2","Nsf2","RpS2","Nsf2","RpS2","Nsf2","flybase","FBrf0187645","suppressible","txid7227"
"FBgn0033912","FBgn0013343","RpS23","Syx1A","RpS23","Syx1A","RpS23","Syx1A","flybase","FBrf0188513","suppressible","txid7227"
"FBgn0002622","FBgn0267861","RpS3","Maf1","RpS3","Maf1","RpS3","Maf1","flybase","FBrf0217359","suppressible","txid7227"
"FBgn0002622","FBgn0004872","RpS3","piwi","RpS3","piwi","RpS3","piwi","flybase","FBrf0167655","suppressible","txid7227"
"FBgn0002622","FBgn0000463","RpS3","Dl","RpS3","Delta","RpS3","Dl","flybase","FBrf0041355","enhanceable","txid7227"
"FBgn0002622","FBgn0034970","RpS3","yki","RpS3","yki","RpS3","yki","flybase","FBrf0249612","enhanceable","txid7227"
"FBgn0002622","FBgn0001278","RpS3","FBgn0001278","RpS3","J","RpS3","FBgn0001278","flybase","FBrf0001812","enhanceable","txid7227"
"FBgn0002622","FBgn0027864","RpS3","Ogg1","RpS3","Ogg1","RpS3","Ogg1","flybase","FBrf0242426","enhanceable","txid7227"
"FBgn0002622","FBgn0086706","RpS3","pix","RpS3","pix","RpS3","pix","flybase","FBrf0190282","enhanceable","txid7227"
"FBgn0002622","FBgn0052482","RpS3","FBgn0052482","RpS3","tRNA:iMet-CAT-1-3","RpS3","FBgn0052482","flybase","FBrf0217359","suppressible","txid7227"
"FBgn0002622","FBgn0260635","RpS3","Diap1","RpS3","Diap1","RpS3","Diap1","flybase","FBrf0249612","enhanceable","txid7227"
"FBgn0002622","FBgn0015279","RpS3","Pi3K92E","RpS3","Pi3K92E","RpS3","Pi3K92E","flybase","FBrf0190712","enhanceable","txid7227"
"FBgn0017545","FBgn0015279","RpS3A","Pi3K92E","RpS3A","Pi3K92E","RpS3A","Pi3K92E","flybase","FBrf0190712","enhanceable","txid7227"
"FBgn0038277","FBgn0011715","RpS5b","Snr1","RpS5b","Snr1","RpS5b","Snr1","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0038277","FBgn0000212","RpS5b","brm","RpS5b","brm","RpS5b","brm","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0010408","FBgn0020306","RpS9","dom","RpS9","dom","RpS9","dom","flybase","FBrf0230159","enhanceable","txid7227"
"FBgn0015283","FBgn0031057","Rpn10","Ubqn","Rpn10","Ubqn","Rpn10","Ubqn","flybase","FBrf0216858","suppressible","txid7227"
"FBgn0015283","FBgn0061469","Rpn10","Ube3a","Rpn10","Ube3a","Rpn10","Ube3a","flybase","FBrf0225345","suppressible","txid7227"
"FBgn0015283","FBgn0029131","Rpn10","Debcl","Rpn10","Debcl","Rpn10","Debcl","flybase","FBrf0226227","suppressible","txid7227"
"FBgn0028694","FBgn0035631","Rpn11","Txl","Rpn11","Txl","Rpn11","Txl","flybase","FBrf0237791","suppressible","txid7227"
"FBgn0262866","FBgn0003079","S6kII","Raf","S6kII","Raf","S6kII","Raf","flybase","FBrf0194603","suppressible","txid7227"
"FBgn0262866","FBgn0003366","S6kII","sev","S6kII","sev","S6kII","sev","flybase","FBrf0194603","suppressible","txid7227"
"FBgn0262866","FBgn0003205","S6kII","Ras85D","S6kII","Ras85D","S6kII","Ras85D","flybase","FBrf0194603","enhanceable","txid7227"
"FBgn0027052","FBgn0029891","STUB1","Pink1","STUB1","Pink1","STUB1","Pink1","flybase","FBrf0237344","suppressible","txid7227"
"FBgn0027052","FBgn0041100","STUB1","park","STUB1","park","STUB1","park","flybase","FBrf0237344","suppressible","txid7227"
"FBgn0011020","FBgn0031191","Sas-4","Cp110","Sas-4","Cp110","Sas-4","Cp110","flybase","FBrf0223494","enhanceable","txid7227"
"FBgn0011020","FBgn0026326","Sas-4","Mad1","Sas-4","Mad1","Sas-4","Mad1","flybase","FBrf0235458","enhanceable","txid7227"
"FBgn0011020","FBgn0263855","Sas-4","BubR1","Sas-4","BubR1","Sas-4","BubR1","flybase","FBrf0230147","enhanceable","txid7227"
"FBgn0011020","FBgn0264848","Sas-4","vih","Sas-4","vih","Sas-4","vih","flybase","FBrf0249346","enhanceable","txid7227"
"FBgn0011020","FBgn0026371","Sas-4","SAK","Sas-4","SAK","Sas-4","SAK","flybase","FBrf0205339","suppressible","txid7227"
"FBgn0011020","FBgn0264693","Sas-4","ens","Sas-4","ens","Sas-4","ens","flybase","FBrf0224515","enhanceable","txid7227"
"FBgn0035471","FBgn0001325","Sc2","Kr","Tecr","Kr","Sc2","Kr","flybase","FBrf0104417","suppressible","txid7227"
"FBgn0035471","FBgn0033812","Sc2","Pex13","Tecr","Pex13","Sc2","Pex13","flybase","FBrf0209624","suppressible","txid7227"
"FBgn0266670","FBgn0015286","Sec5","Rala","Sec5","Rala","Sec5","Rala","flybase","FBrf0194568","enhanceable","txid7227"
"FBgn0266670","FBgn0266668","Sec5","Exo84","Sec5","Exo84","Sec5","Exo84","flybase","FBrf0202323","enhanceable","txid7227"
"FBgn0266670","FBgn0038916","Sec5","dnd","Sec5","dnd","Sec5","dnd","flybase","FBrf0204877","enhanceable","txid7227"
"FBgn0033935","FBgn0029891","Sin1","Pink1","Sin1","Pink1","Sin1","Pink1","flybase","FBrf0220987","enhanceable","txid7227"
"FBgn0033935","FBgn0022739","Sin1","FBgn0022739","Sin1","btl::Egfr","Sin1","FBgn0022739","flybase","FBrf0206710","suppressible","txid7227"
"FBgn0033935","FBgn0015279","Sin1","Pi3K92E","Sin1","Pi3K92E","Sin1","Pi3K92E","flybase","FBrf0206710","suppressible","txid7227"
"FBgn0033935","FBgn0000212","Sin1","brm","Sin1","brm","Sin1","brm","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0033935","FBgn0041191","Sin1","Rheb","Sin1","Rheb","Sin1","Rheb","flybase","FBrf0217461","suppressible","txid7227"
"FBgn0025637","FBgn0030600","SkpA","hiw","SkpA","hiw","SkpA","hiw","flybase","FBrf0225403","enhanceable","txid7227"
"FBgn0025637","FBgn0011706","SkpA","rpr","SkpA","rpr","SkpA","rpr","flybase","FBrf0223248","suppressible","txid7227"
"FBgn0025637","FBgn0250789","SkpA","alpha-Spec","SkpA","α-Spec","SkpA","alpha-Spec","flybase","FBrf0225403","suppressible","txid7227"
"FBgn0025637","FBgn0015664","SkpA","Dref","SkpA","Dref","SkpA","Dref","flybase","FBrf0193800","suppressible","txid7227"
"FBgn0025637","FBgn0041152","SkpA","FBgn0041152","SkpA","grim::rpr","SkpA","FBgn0041152","flybase","FBrf0149135","suppressible","txid7227"
"FBgn0025637","FBgn0034763","SkpA","RYBP","SkpA","RYBP","SkpA","RYBP","flybase","FBrf0223248","enhanceable","txid7227"
"FBgn0265523","FBgn0001169","Smr","H","Smr","H","Smr","H","flybase","FBrf0190751","suppressible","txid7227"
"FBgn0265523","FBgn0004652","Smr","fru","Smr","fru","Smr","fru","flybase","FBrf0213400","suppressible","txid7227"
"FBgn0265523","FBgn0000546","Smr","EcR","Smr","EcR","Smr","EcR","flybase","FBrf0173072","suppressible","txid7227"
"FBgn0010591","FBgn0002524","Sply","lace","Sply","lace","Sply","lace","flybase","FBrf0223736","enhanceable","txid7227"
"FBgn0010591","FBgn0260003","Sply","Dys","Sply","Dys","Sply","Dys","flybase","FBrf0220147","suppressible","txid7227"
"FBgn0086532","FBgn0002524","Spt-I","lace","Spt-I","lace","Spt-I","lace","flybase","FBrf0241573","enhanceable","txid7227"
"FBgn0086532","FBgn0004198","Spt-I","ct","Spt-I","ct","Spt-I","ct","flybase","FBrf0187644","suppressible","txid7227"
"FBgn0086358","FBgn0033483","Tab2","egr","Tab2","egr","Tab2","egr","flybase","FBrf0190722","suppressible","txid7227"
"FBgn0086358","FBgn0030674","Tab2","CG8184","Tab2","HUWE1","Tab2","CG8184","flybase","FBrf0240182","suppressible","txid7227"
"FBgn0086358","FBgn0267849","Tab2","Syx7","Tab2","Syx7","Tab2","Syx7","flybase","FBrf0228803","suppressible","txid7227"
"FBgn0026323","FBgn0011661","Tak1","Moe","Tak1","Moe","Tak1","Moe","flybase","FBrf0210554","suppressible","txid7227"
"FBgn0026323","FBgn0014020","Tak1","Rho1","Tak1","Rho1","Tak1","Rho1","flybase","FBrf0210554","suppressible","txid7227"
"FBgn0026323","FBgn0003139","Tak1","PpV","Tak1","PpV","Tak1","PpV","flybase","FBrf0235868","suppressible","txid7227"
"FBgn0026323","FBgn0035437","Tak1","Strip","Tak1","Strip","Tak1","Strip","flybase","FBrf0242779","suppressible","txid7227"
"FBgn0026323","FBgn0000490","Tak1","dpp","Tak1","dpp","Tak1","dpp","flybase","FBrf0217104","suppressible","txid7227"
"FBgn0026323","FBgn0035977","Tak1","PGRP-LF","Tak1","PGRP-LF","Tak1","PGRP-LF","flybase","FBrf0204914","suppressible","txid7227"
"FBgn0026323","FBgn0032210","Tak1","CYLD","Tak1","CYLD","Tak1","CYLD","flybase","FBrf0200559","suppressible","txid7227"
"FBgn0026323","FBgn0030695","Tak1","PGRP-LE","Tak1","PGRP-LE","Tak1","PGRP-LE","flybase","FBrf0192958","suppressible","txid7227"
"FBgn0026323","FBgn0267849","Tak1","Syx7","Tak1","Syx7","Tak1","Syx7","flybase","FBrf0228803","suppressible","txid7227"
"FBgn0026323","FBgn0030018","Tak1","slpr","Tak1","slpr","Tak1","slpr","flybase","FBrf0226737","enhanceable","txid7227"
"FBgn0026323","FBgn0035601","Tak1","Uev1A","Tak1","Uev1A","Tak1","Uev1A","flybase","FBrf0221969","suppressible","txid7227"
"FBgn0026323","FBgn0033483","Tak1","egr","Tak1","egr","Tak1","egr","flybase","FBrf0148977","suppressible","txid7227"
"FBgn0026323","FBgn0011817","Tak1","nmo","Tak1","nmo","Tak1","nmo","flybase","FBrf0152201","enhanceable","txid7227"
"FBgn0026323","FBgn0015790","Tak1","Rab11","Tak1","Rab11","Tak1","Rab11","flybase","FBrf0208143","enhanceable","txid7227"
"FBgn0026323","FBgn0013987","Tak1","MAPk-Ak2","Tak1","MAPk-Ak2","Tak1","MAPk-Ak2","flybase","FBrf0214607","suppressible","txid7227"
"FBgn0026323","FBgn0262518","Tak1","Rab8","Tak1","Rab8","Tak1","Rab8","flybase","FBrf0227926","suppressible","txid7227"
"FBgn0026323","FBgn0000173","Tak1","ben","Tak1","ben","Tak1","ben","flybase","FBrf0221969","suppressible","txid7227"
"FBgn0026323","FBgn0000117","Tak1","arm","Tak1","arm","Tak1","arm","flybase","FBrf0128573","enhanceable","txid7227"
"FBgn0026323","FBgn0026319","Tak1","Traf4","Tak1","Traf4","Tak1","Traf4","flybase","FBrf0167884","suppressible","txid7227"
"FBgn0026323","FBgn0002121","Tak1","l(2)gl","Tak1","l(2)gl","Tak1","l(2)gl","flybase","FBrf0194200","suppressible","txid7227"
"FBgn0026323","FBgn0040294","Tak1","POSH","Tak1","POSH","Tak1","POSH","flybase","FBrf0211992","suppressible","txid7227"
"FBgn0026323","FBgn0002622","Tak1","RpS3","Tak1","RpS3","Tak1","RpS3","flybase","FBrf0249612","suppressible","txid7227"
"FBgn0026323","FBgn0034970","Tak1","yki","Tak1","yki","Tak1","yki","flybase","FBrf0249612","suppressible","txid7227"
"FBgn0026323","FBgn0003205","Tak1","Ras85D","Tak1","Ras85D","Tak1","Ras85D","flybase","FBrf0235868","suppressible","txid7227"
"FBgn0026323","FBgn0035688","Tak1","CG10289","Tak1","fmt","Tak1","CG10289","flybase","FBrf0235868","suppressible","txid7227"
"FBgn0026323","FBgn0003209","Tak1","raw","Tak1","raw","Tak1","raw","flybase","FBrf0217104","suppressible","txid7227"
"FBgn0026323","FBgn0243512","Tak1","puc","Tak1","puc","Tak1","puc","flybase","FBrf0210554","suppressible","txid7227"
"FBgn0003687","FBgn0004647","Tbp","N","Tbp","N","Tbp","N","flybase","FBrf0090844","suppressible","txid7227"
"FBgn0037874","FBgn0038197","Tctp","foxo","Tctp","foxo","Tctp","foxo","flybase","FBrf0253108","enhanceable","txid7227"
"FBgn0037874","FBgn0026317","Tctp","Tsc1","Tctp","Tsc1","Tctp","Tsc1","flybase","FBrf0192022","suppressible","txid7227"
"FBgn0037874","FBgn0283521","Tctp","lola","Tctp","lola","Tctp","lola","flybase","FBrf0241681","enhanceable","txid7227"
"FBgn0037874","FBgn0263102","Tctp","psq","Tctp","psq","Tctp","psq","flybase","FBrf0241681","enhanceable","txid7227"
"FBgn0037874","FBgn0000463","Tctp","Dl","Tctp","Delta","Tctp","Dl","flybase","FBrf0241681","enhanceable","txid7227"
"FBgn0037874","FBgn0284220","Tctp","Top2","Tctp","Top2","Tctp","Top2","flybase","FBrf0250320","enhanceable","txid7227"
"FBgn0037874","FBgn0045035","Tctp","tefu","Tctp","tefu","Tctp","tefu","flybase","FBrf0223709","suppressible","txid7227"
"FBgn0026080","FBgn0000581","Tip60","E(Pc)","Tip60","E(Pc)","Tip60","E(Pc)","flybase","FBrf0234777","enhanceable","txid7227"
"FBgn0026080","FBgn0020306","Tip60","dom","Tip60","dom","Tip60","dom","flybase","FBrf0221645","enhanceable","txid7227"
"FBgn0026080","FBgn0038197","Tip60","foxo","Tip60","foxo","Tip60","foxo","flybase","FBrf0256295","suppressible","txid7227"
"FBgn0284220","FBgn0004034","Top2","y","Top2","y","Top2","y","flybase","FBrf0213027","suppressible","txid7227"
"FBgn0284220","FBgn0037874","Top2","Tctp","Top2","Tctp","Top2","Tctp","flybase","FBrf0250320","suppressible","txid7227"
"FBgn0284220","FBgn0004367","Top2","mei-41","Top2","mei-41","Top2","mei-41","flybase","FBrf0226576","enhanceable","txid7227"
"FBgn0284220","FBgn0004198","Top2","ct","Top2","ct","Top2","ct","flybase","FBrf0213027","suppressible","txid7227"
"FBgn0284220","FBgn0045035","Top2","tefu","Top2","tefu","Top2","tefu","flybase","FBrf0226576","enhanceable","txid7227"
"FBgn0026015","FBgn0028734","Top3beta","Fmr1","Top3β","Fmr1","Top3beta","Fmr1","flybase","FBrf0223174","suppressible","txid7227"
"FBgn0026761","FBgn0029891","Trap1","Pink1","Trap1","Pink1","Trap1","Pink1","flybase","FBrf0220561","suppressible","txid7227"
"FBgn0026761","FBgn0041100","Trap1","park","Trap1","park","Trap1","park","flybase","FBrf0220561","suppressible","txid7227"
"FBgn0026317","FBgn0032919","Tsc1","CG9253","Tsc1","pths","Tsc1","CG9253","flybase","FBrf0253729","suppressible","txid7227"
"FBgn0026317","FBgn0261456","Tsc1","hpo","Tsc1","hpo","Tsc1","hpo","flybase","FBrf0167938","suppressible","txid7227"
"FBgn0026317","FBgn0041191","Tsc1","Rheb","Tsc1","Rheb","Tsc1","Rheb","flybase","FBrf0160980","suppressible","txid7227"
"FBgn0026317","FBgn0021796","Tsc1","Tor","Tsc1","mTor","Tsc1","Tor","flybase","FBrf0195068","enhanceable","txid7227"
"FBgn0026317","FBgn0029687","Tsc1","Vap33","Tsc1","Vap33","Tsc1","Vap33","flybase","FBrf0226712","suppressible","txid7227"
"FBgn0026317","FBgn0035850","Tsc1","Atg18a","Tsc1","Atg18a","Tsc1","Atg18a","flybase","FBrf0218812","suppressible","txid7227"
"FBgn0026317","FBgn0034110","Tsc1","Atg9","Tsc1","Atg9","Tsc1","Atg9","flybase","FBrf0237308","suppressible","txid7227"
"FBgn0026317","FBgn0022739","Tsc1","FBgn0022739","Tsc1","btl::Egfr","Tsc1","FBgn0022739","flybase","FBrf0206710","enhanceable","txid7227"
"FBgn0026317","FBgn0015279","Tsc1","Pi3K92E","Tsc1","Pi3K92E","Tsc1","Pi3K92E","flybase","FBrf0206710","enhanceable","txid7227"
"FBgn0026317","FBgn0033247","Tsc1","Nup44A","Tsc1","Nup44A","Tsc1","Nup44A","flybase","FBrf0227168","suppressible","txid7227"
"FBgn0026317","FBgn0027518","Tsc1","Wdr24","Tsc1","Wdr24","Tsc1","Wdr24","flybase","FBrf0232362","suppressible","txid7227"
"FBgn0026317","FBgn0034012","Tsc1","Hr51","Tsc1","Hr51","Tsc1","Hr51","flybase","FBrf0219661","suppressible","txid7227"
"FBgn0026317","FBgn0260945","Tsc1","Atg1","Tsc1","Atg1","Tsc1","Atg1","flybase","FBrf0218812","suppressible","txid7227"
"FBgn0026317","FBgn0015509","Tsc1","Cul1","Tsc1","Cul1","Tsc1","Cul1","flybase","FBrf0222810","suppressible","txid7227"
"FBgn0026317","FBgn0262738","Tsc1","norpA","Tsc1","norpA","Tsc1","norpA","flybase","FBrf0208794","suppressible","txid7227"
"FBgn0026317","FBgn0003861","Tsc1","trp","Tsc1","trp","Tsc1","trp","flybase","FBrf0231847","suppressible","txid7227"
"FBgn0026317","FBgn0024320","Tsc1","Npc1a","Tsc1","Npc1a","Tsc1","Npc1a","flybase","FBrf0232696","suppressible","txid7227"
"FBgn0026317","FBgn0266599","Tsc1","Hsc70-4","Tsc1","Hsc70-4","Tsc1","Hsc70-4","flybase","FBrf0195068","enhanceable","txid7227"
"FBgn0026317","FBgn0031399","Tsc1","mio","Tsc1","mio","Tsc1","mio","flybase","FBrf0227168","suppressible","txid7227"
"FBgn0026317","FBgn0015799","Tsc1","Rbf","Tsc1","Rbf","Tsc1","Rbf","flybase","FBrf0211700","enhanceable","txid7227"
"FBgn0026317","FBgn0283499","Tsc1","InR","Tsc1","InR","Tsc1","InR","flybase","FBrf0136941","suppressible","txid7227"
"FBgn0026317","FBgn0036007","Tsc1","path","Tsc1","path","Tsc1","path","flybase","FBrf0187461","suppressible","txid7227"
"FBgn0026317","FBgn0033638","Tsc1","CG9005","Tsc1","atos","Tsc1","CG9005","flybase","FBrf0253729","suppressible","txid7227"
"FBgn0026317","FBgn0004607","Tsc1","zfh2","Tsc1","zfh2","Tsc1","zfh2","flybase","FBrf0244422","suppressible","txid7227"
"FBgn0026317","FBgn0263395","Tsc1","hppy","Tsc1","hppy","Tsc1","hppy","flybase","FBrf0213175","suppressible","txid7227"
"FBgn0026317","FBgn0010379","Tsc1","Akt1","Tsc1","Akt","Tsc1","Akt1","flybase","FBrf0136941","suppressible","txid7227"
"FBgn0026317","FBgn0263112","Tsc1","Mitf","Tsc1","Mitf","Tsc1","Mitf","flybase","FBrf0229222","suppressible","txid7227"
"FBgn0026317","FBgn0015589","Tsc1","Apc","Tsc1","Apc","Tsc1","Apc","flybase","FBrf0234055","enhanceable","txid7227"
"FBgn0026317","FBgn0003205","Tsc1","Ras85D","Tsc1","Ras85D","Tsc1","Ras85D","flybase","FBrf0234055","enhanceable","txid7227"
"FBgn0026317","FBgn0039044","Tsc1","p53","Tsc1","p53","Tsc1","p53","flybase","FBrf0234055","enhanceable","txid7227"
"FBgn0026317","FBgn0026379","Tsc1","Pten","Tsc1","Pten","Tsc1","Pten","flybase","FBrf0206002","suppressible","txid7227"
"FBgn0026317","FBgn0005198","Tsc1","gig","Tsc1","gig","Tsc1","gig","flybase","FBrf0152244","enhanceable","txid7227"
"FBgn0035121","FBgn0020306","Tudor-SN","dom","Tudor-SN","dom","Tudor-SN","dom","flybase","FBrf0221645","enhanceable","txid7227"
"FBgn0035121","FBgn0004872","Tudor-SN","piwi","Tudor-SN","piwi","Tudor-SN","piwi","flybase","FBrf0230771","suppressible","txid7227"
"FBgn0061469","FBgn0011217","Ube3a","eff","Ube3a","eff","Ube3a","eff","flybase","FBrf0206993","enhanceable","txid7227"
"FBgn0003944","FBgn0003984","Ubx","vn","Ubx","vn","Ubx","vn","flybase","FBrf0195051","enhanceable","txid7227"
"FBgn0003944","FBgn0002522","Ubx","lab","Ubx","lab","Ubx","lab","flybase","FBrf0141495","suppressible","txid7227"
"FBgn0003944","FBgn0022739","Ubx","FBgn0022739","Ubx","btl::Egfr","Ubx","FBgn0022739","flybase","FBrf0195051","suppressible","txid7227"
"FBgn0003944","FBgn0261823","Ubx","Asx","Ubx","Asx","Ubx","Asx","flybase","FBrf0209467","suppressible","txid7227"
"FBgn0003944","FBgn0261617","Ubx","nej","Ubx","nej","Ubx","nej","flybase","FBrf0190701","enhanceable","txid7227"
"FBgn0003944","FBgn0278608","Ubx","Dsp1","Ubx","Dsp1","Ubx","Dsp1","flybase","FBrf0132331","enhanceable","txid7227"
"FBgn0003944","FBgn0000490","Ubx","dpp","Ubx","dpp","Ubx","dpp","flybase","FBrf0194425","suppressible","txid7227"
"FBgn0003944","FBgn0260642","Ubx","Antp","Ubx","Antp","Ubx","Antp","flybase","FBrf0016599","enhanceable","txid7227"
"FBgn0003944","FBgn0003731","Ubx","Egfr","Ubx","Egfr","Ubx","Egfr","flybase","FBrf0195051","enhanceable","txid7227"
"FBgn0051352","FBgn0000212","Unc-115a","brm","Unc-115a","brm","Unc-115a","brm","flybase","FBrf0241270","suppressible","txid7227"
"FBgn0050421","FBgn0011706","Usp15-31","rpr","Usp15-31","rpr","Usp15-31","rpr","flybase","FBrf0236959","suppressible","txid7227"
"FBgn0050421","FBgn0010501","Usp15-31","Dcp-1","Usp15-31","Dcp-1","Usp15-31","Dcp-1","flybase","FBrf0236959","suppressible","txid7227"
